# wl (nm) 5 mu angles 
# mu= 0.0 0.5 0.7071067811865476 0.8660254037844386 1.0 
5.89087585e+02 0.00000000e+00 2.68010137e+07 3.06682346e+07 3.31595248e+07 3.50043898e+07
5.89089966e+02 0.00000000e+00 2.67970943e+07 3.06639303e+07 3.31550967e+07 3.49999204e+07
5.89092407e+02 0.00000000e+00 2.67930099e+07 3.06594448e+07 3.31504822e+07 3.49952628e+07
5.89094788e+02 0.00000000e+00 2.67858928e+07 3.06516465e+07 3.31424771e+07 3.49871991e+07
5.89097168e+02 0.00000000e+00 2.67751304e+07 3.06398659e+07 3.31303956e+07 3.49750393e+07
5.89099609e+02 0.00000000e+00 2.67641478e+07 3.06278442e+07 3.31180669e+07 3.49626309e+07
5.89101990e+02 0.00000000e+00 2.67533849e+07 3.06160630e+07 3.31059848e+07 3.49504706e+07
5.89104431e+02 0.00000000e+00 2.67424024e+07 3.06040413e+07 3.30936561e+07 3.49380622e+07
5.89106812e+02 0.00000000e+00 2.67316395e+07 3.05922601e+07 3.30815740e+07 3.49259019e+07
5.89109192e+02 0.00000000e+00 2.67211259e+07 3.05807519e+07 3.30697719e+07 3.49140234e+07
5.89111633e+02 0.00000000e+00 2.66954084e+07 3.05525575e+07 3.30408475e+07 3.48849130e+07
5.89114014e+02 0.00000000e+00 2.66649268e+07 3.05191335e+07 3.30065565e+07 3.48504018e+07
5.89116455e+02 0.00000000e+00 2.66338233e+07 3.04850275e+07 3.29715658e+07 3.48151863e+07
5.89118835e+02 0.00000000e+00 2.66033418e+07 3.04516036e+07 3.29372749e+07 3.47806752e+07
5.89121216e+02 0.00000000e+00 2.65734824e+07 3.04188618e+07 3.29036838e+07 3.47468684e+07
5.89123657e+02 0.00000000e+00 2.65423784e+07 3.03847553e+07 3.28686926e+07 3.47116525e+07
5.89126038e+02 0.00000000e+00 2.65103319e+07 3.03496037e+07 3.28326234e+07 3.46753480e+07
5.89128479e+02 0.00000000e+00 2.64426867e+07 3.02751596e+07 3.27561121e+07 3.45982623e+07
5.89130859e+02 0.00000000e+00 2.63624883e+07 3.01867460e+07 3.26651601e+07 3.45065732e+07
5.89133240e+02 0.00000000e+00 2.62577866e+07 3.00710772e+07 3.25460395e+07 3.43864023e+07
5.89135681e+02 0.00000000e+00 2.61193332e+07 2.99176518e+07 3.23877765e+07 3.42265730e+07
5.89138062e+02 0.00000000e+00 2.59250938e+07 2.97013450e+07 3.21640558e+07 3.40002426e+07
